File name,NFIQ2 score,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
10W-L1-1_zhenpi_bm3d.bmp,40,69.855,141.36,46,66982,4,8,5,10,7,7,8,12,4,7,0.4377,0.19745,31,46,0.58696,0.17391,129.79,0,14,6,9,5,5,8,12,5,8,0.7002,0.27219,142.49,141.36,5,6,6,11,8,6,7,8,9,6,0.67986,0.19221,27,35,22,30,18,9,7,5,6,1,0.093452,0.15213,0.59169,172.18,22,47,10,48,69,25,33,18,0,0,1.1296,1.1355
10W-L1-2_zhenpi_bm3d.bmp,58,73.342,162,53,58703,6,4,3,4,8,7,8,7,9,8,0.47164,0.21865,38,53,0.50943,0.24528,137.68,0,12,2,5,3,6,6,6,15,9,0.75736,0.20985,161.64,162,15,3,3,1,6,8,8,5,13,10,0.6552,0.27687,32,12,18,16,6,7,7,9,7,9,0.16989,0.26876,0.63344,164.06,6,31,9,31,69,25,23,22,0,0,1.1471,0.67535
10W-L1-3_zhenpi_bm3d.bmp,48,75.003,153,47,61741,4,3,4,9,5,8,7,9,9,6,0.45716,0.1947,36,47,0.53191,0.14894,131.71,0,9,4,4,6,4,8,7,7,15,0.73473,0.26429,150.23,153,3,3,9,8,5,5,7,9,9,14,0.73228,0.18542,21,20,26,16,18,14,23,7,6,1,0.11763,0.14026,0.67071,180.42,9,38,8,25,70,24,14,17,0,0,1.209,1.0753
10W-L1-4_zhenpi_bm3d.bmp,40,72.667,156.52,32,61748,6,4,7,2,3,5,9,17,4,6,0.45371,0.1945,22,32,0.625,0.375,135.15,0,10,2,5,2,5,8,9,9,13,0.75393,0.23173,153.26,156.52,6,5,3,5,7,9,10,9,8,10,0.71292,0.20094,36,25,22,14,12,8,4,4,0,0,0.058906,0.072904,0.63867,172.44,9,29,10,30,77,28,23,17,0,0,1.0806,0.46645
10W-L1-5_zhenpi_bm3d.bmp,46,76.335,152.48,34,61718,4,2,5,4,14,7,9,3,9,6,0.45214,0.19621,23,34,0.73529,0.38235,129.27,0,8,6,5,5,6,4,8,10,11,0.75963,0.20726,150.93,152.48,3,8,6,2,5,8,7,13,8,12,0.72672,0.19057,19,19,12,16,19,15,15,11,3,2,0.13011,0.16552,0.65085,175.08,13,39,11,33,57,31,15,18,0,0,1.114,0.78244
10W-L1-6_zhenpi_bm3d.bmp,51,68.041,136.12,36,74016,2,2,9,7,4,8,9,12,16,2,0.43776,0.12739,15,36,0.80556,0.27778,130.95,0,5,2,4,4,8,6,11,21,10,0.78513,0.1975,138.62,136.12,0,3,4,5,11,7,13,8,8,13,0.76673,0.12854,42,22,21,13,15,11,4,1,1,0,0.055576,0.064137,0.63411,197.84,5,30,11,30,96,31,22,12,0,0,1.1347,0.71697
10W-L2-1_zhenpi_bm3d.bmp,20,74.521,141.2,100,73578,4,9,7,10,6,5,0,3,1,18,0.52498,0.3058,63,100,0.67,0.08,135.64,0,18,11,7,12,7,3,2,1,2,0.66233,0.25809,145.58,141.2,7,12,6,9,4,8,8,7,6,5,0.64051,0.21046,17,13,22,12,15,13,14,15,13,8,0.21681,0.27886,0.55291,173.06,36,42,5,8,55,26,15,48,0,0,1.2771,1.0562
10W-L2-2_zhenpi_bm3d.bmp,28,71.992,146.31,99,60119,10,8,3,11,9,3,4,1,0,17,0.50114,0.29897,65,99,0.65657,0.16162,121.51,0,19,12,8,7,6,6,4,1,3,0.6363,0.29003,147.64,146.31,3,8,11,9,9,3,4,10,8,7,0.67596,0.18206,23,20,20,14,10,10,13,15,10,11,0.21387,0.3087,0.56405,149.47,24,45,15,15,64,20,24,61,0,0,1.3536,1.094
10W-L2-3_zhenpi_bm3d.bmp,30,78.166,142.91,94,61475,9,10,7,5,4,2,8,2,0,14,0.48349,0.28854,67,94,0.69149,0.19149,116.99,0,15,9,8,9,4,6,4,3,3,0.67034,0.26742,144.15,142.91,5,9,6,12,3,11,3,5,8,10,0.67427,0.20402,23,19,17,12,12,13,9,23,6,4,0.16302,0.20937,0.57622,154.43,32,40,7,21,48,42,27,33,0,0,1.1232,0.63573
10W-L2-4_zhenpi_bm3d.bmp,37,78.9,151.69,77,57266,4,6,4,9,5,5,4,1,2,20,0.56636,0.31124,47,77,0.5974,0.32468,120.5,0,16,6,7,5,16,4,3,2,1,0.65623,0.28039,154.24,151.69,4,5,8,3,8,4,6,9,10,15,0.73124,0.19129,28,23,24,12,10,6,7,14,1,0,0.09145,0.11316,0.62348,157.74,20,35,8,18,50,34,14,43,0,0,1.2652,0.8635
