File name,NFIQ2 score,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
1F-L1-1.bmp,75,75.403,172.58,66,70033,5,7,3,4,10,10,5,12,11,3,0.4298,0.15793,34,66,0.43939,0.78788,139.16,0,11,1,9,5,5,9,11,10,9,0.7126,0.27862,172.58,172.58,13,6,5,1,4,7,5,13,29,25,0.73713,0.24916,30,23,30,26,23,17,13,16,9,10,0.16245,0.23726,0.76578,241.22,4,41,33,26,109,45,24,27,0,0,1.1491,0.69785
1F-L1-2.bmp,60,73.728,174.55,74,72892,2,5,5,9,8,7,9,10,16,0,0.4148,0.089858,41,74,0.78378,0.72973,146.53,0,5,3,4,7,7,8,7,10,20,0.78459,0.19827,174.55,174.55,6,6,6,4,2,12,7,21,22,22,0.76318,0.18684,24,34,47,34,22,11,9,6,5,5,0.10317,0.16571,0.74179,238.11,3,30,34,32,89,53,30,5,0,0,1.0406,0.35167
1F-L1-3.bmp,61,75.994,171.33,56,72933,2,0,8,4,10,8,6,17,14,0,0.42796,0.088661,35,56,0.39286,0.67857,141.31,0,3,0,5,5,9,10,11,4,22,0.81322,0.14848,171.33,171.33,12,7,1,1,5,4,11,17,24,26,0.75358,0.21838,36,30,40,24,12,12,10,6,7,5,0.11207,0.18375,0.76236,243.96,2,20,18,39,89,41,31,9,0,0,1.0961,0.40431
1F-L1-4.bmp,76,75.766,167.57,72,74168,1,4,9,11,5,10,6,9,11,6,0.45524,0.18674,41,72,0.54167,0.81944,138.56,0,7,2,8,4,8,8,5,11,19,0.77085,0.21865,167.57,167.57,5,6,2,3,5,5,6,17,30,29,0.79486,0.17136,32,35,35,43,23,14,12,5,8,6,0.11497,0.18513,0.76839,253.57,15,53,20,31,101,39,27,14,0,0,1.0254,0.48363
1F-L1-5.bmp,50,71.411,180.42,60,71373,0,4,6,3,7,9,11,13,11,2,0.44031,0.12712,41,60,0.48333,0.86667,153,0,12,0,1,3,7,9,7,11,16,0.7012,0.31598,180.42,180.42,12,9,1,2,0,5,2,5,22,50,0.76417,0.25563,14,38,46,44,18,14,7,6,6,6,0.11305,0.1849,0.80798,256.13,6,31,22,27,84,53,24,13,0,0,1.0922,0.47647
1F-L1-6.bmp,58,71.463,178.97,59,74704,3,3,5,3,13,1,4,20,19,0,0.4376,0.095447,34,59,0.61017,0.91525,154.67,0,12,1,3,2,3,7,13,12,18,0.70341,0.31955,178.97,178.97,14,3,0,1,2,2,3,12,25,46,0.77311,0.26268,37,47,38,20,20,16,9,7,6,7,0.11722,0.2245,0.80305,265.01,5,34,28,33,92,58,22,5,0,0,1.0318,0.37465
1F-L1-7.bmp,76,71.483,179.35,66,73728,4,6,8,7,10,9,7,12,8,1,0.39943,0.11112,39,66,0.68182,0.86364,154.86,0,18,4,4,2,6,5,8,8,17,0.63646,0.35711,179.35,179.35,2,4,5,8,2,2,6,5,19,55,0.825,0.16105,19,48,48,28,22,18,10,8,10,12,0.14661,0.24885,0.81235,260.76,6,36,52,25,109,62,25,11,0,0,1.0373,0.40282
1F-L1-8.bmp,62,73.836,178.13,52,72048,1,3,7,6,10,9,11,13,10,1,0.41627,0.10301,32,52,0.5,0.92308,150.8,0,10,3,3,5,3,7,7,14,19,0.72266,0.29631,178.13,178.13,15,3,1,2,0,1,5,7,34,40,0.77599,0.2403,29,44,48,16,33,8,8,7,10,6,0.11846,0.20756,0.80166,258.14,7,17,26,28,93,60,36,15,0,0,1.1409,0.49195
1F-L2-1.bmp,67,71.088,184,54,66325,2,3,6,9,13,7,7,8,10,5,0.44947,0.17668,37,54,0.51852,0.51852,153.05,0,6,2,4,7,3,8,10,12,18,0.78499,0.20064,184,184,11,8,3,2,8,4,8,15,20,29,0.74012,0.23121,30,38,29,20,26,21,10,11,8,6,0.12664,0.19713,0.75468,221.12,5,20,15,32,89,51,29,8,0,0,1.102,0.46073
1F-L2-2.bmp,78,70.766,184.25,55,66621,2,5,7,9,6,6,11,7,11,1,0.41089,0.11244,32,55,0.6,0.49091,153.83,0,12,0,3,6,7,6,13,12,6,0.719,0.27499,184.25,184.25,10,10,4,5,5,6,6,7,24,31,0.74086,0.22826,27,19,15,15,19,31,7,11,4,6,0.14755,0.2334,0.75532,223.57,2,31,34,28,70,44,28,10,0,0,1.0908,0.65526
1F-L2-3.bmp,49,77.179,177.56,48,61484,0,2,8,9,3,10,4,8,15,3,0.45127,0.15255,24,48,0.3125,0.66667,135.93,0,4,1,8,3,2,9,4,13,18,0.80879,0.15799,177.56,177.56,18,8,3,3,4,5,3,13,14,37,0.71676,0.27366,36,25,27,32,25,12,6,1,1,0,0.06402,0.067471,0.79741,213.7,3,28,11,21,73,53,33,30,0,0,1.2683,0.71417
1F-L2-4.bmp,68,68.718,195.07,53,58027,4,5,11,9,9,3,8,7,7,4,0.41551,0.16943,37,53,0.33962,0.43396,160.52,0,14,3,2,3,7,10,8,9,11,0.68888,0.30931,195.07,195.07,16,8,5,6,3,3,8,7,23,29,0.70919,0.26003,30,30,32,29,17,10,13,9,8,5,0.12646,0.1953,0.76812,203.55,12,25,27,23,75,54,28,19,0,0,1.1277,0.57719
