File name,NFIQ2 score,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
12M-R4-4.bmp,62,83.215,144.95,105,80364,7,9,11,8,5,6,5,4,2,17,0.49626,0.28163,59,105,0.60952,0.80952,110.41,0,32,0,6,6,6,7,6,4,7,0.47436,0.40467,144.95,144.95,0,2,3,6,5,7,1,7,14,63,0.86406,0.1352,27,31,40,18,12,9,13,11,16,11,0.18869,0.29501,0.81192,279.3,18,70,23,7,130,50,62,62,0,0,1.247,0.82123
12M-R4-5.bmp,61,83.066,158.41,77,73713,4,8,5,11,8,8,4,7,2,7,0.43518,0.21084,54,77,0.38961,0.8961,117.64,0,25,0,3,3,3,9,3,6,12,0.55662,0.39269,158.41,158.41,2,3,5,3,3,5,3,5,6,73,0.86347,0.16237,26,34,19,15,11,9,11,8,16,12,0.19968,0.30467,0.85306,264.45,24,59,31,8,128,42,47,35,0,0,1.0992,0.57411
12M-R4-6.bmp,65,81.514,160.96,86,71942,6,8,3,7,8,5,3,8,5,10,0.47145,0.24418,46,86,0.25581,0.74419,118.89,0,20,0,3,3,5,10,5,7,10,0.59166,0.37663,160.96,160.96,0,0,5,3,3,3,6,2,12,74,0.89294,0.11734,24,15,23,19,8,16,23,14,22,12,0.22991,0.28056,0.83348,254.21,13,59,30,11,112,31,41,32,0,0,1.1662,0.98857
12M-R4-7.bmp,58,81.364,165.42,75,68962,5,6,9,5,7,5,8,5,5,11,0.47599,0.24729,42,75,0.32,0.78667,121,0,25,3,3,1,4,7,9,6,8,0.52558,0.39956,165.42,165.42,0,5,4,2,6,3,2,7,10,68,0.87235,0.15388,19,12,13,15,15,15,26,15,21,10,0.2427,0.26795,0.82528,243.46,11,83,43,13,90,25,54,28,0,0,1.0892,0.69259
12M-R4-8.bmp,63,84.66,150.82,85,79200,3,7,7,7,10,8,7,11,3,9,0.45515,0.21673,45,85,0.58824,0.8,116.02,0,24,1,2,3,6,9,10,7,10,0.5602,0.39812,150.82,150.82,1,1,4,8,3,0,4,9,14,64,0.8685,0.14325,32,13,12,11,13,15,27,18,31,16,0.287,0.33309,0.82083,282.37,12,58,33,20,130,42,52,30,0,0,1.1498,0.86502
13F-L1-1.bmp,72,79.087,162.92,62,73452,3,2,4,10,8,6,11,11,8,7,0.46643,0.19485,37,62,0.46774,0.69355,127.11,0,1,5,3,4,5,9,6,7,30,0.83797,0.11794,162.92,162.92,0,2,2,3,2,6,5,7,11,70,0.89414,0.12378,35,33,37,32,23,18,8,11,9,7,0.12804,0.20259,0.85144,281.83,9,32,26,26,75,59,21,9,0,0,1.0864,0.57307
13F-L1-2.bmp,53,83.557,156.73,64,74924,1,1,1,9,9,8,12,8,14,9,0.49908,0.20517,28,64,0.4375,0.65625,119.35,0,5,0,3,1,4,6,6,10,37,0.81704,0.20559,156.73,156.73,1,1,0,4,5,10,1,2,11,73,0.89104,0.13155,47,50,42,26,11,22,10,6,4,2,0.08125,0.13532,0.85156,292.09,4,24,5,31,60,48,39,12,0,0,1.1582,0.43716
13F-L1-3.bmp,68,82.884,159.12,71,74885,0,4,6,4,5,5,16,12,11,9,0.49724,0.20666,32,71,0.52113,0.84507,123.38,0,5,1,4,3,3,12,8,5,31,0.8122,0.17903,159.12,159.12,0,1,1,2,2,3,3,8,14,74,0.9068,0.10128,30,31,39,30,26,18,10,13,13,9,0.15283,0.23126,0.875,292.25,7,31,24,38,91,50,33,16,0,0,1.1077,0.55457
13F-L1-4.bmp,71,85.118,156.98,60,74646,2,2,5,8,5,8,9,15,10,7,0.47369,0.19151,33,60,0.58333,0.86667,119.42,0,5,1,4,2,4,8,13,5,29,0.8039,0.20302,156.98,156.98,2,0,1,3,2,1,3,11,11,74,0.89637,0.13746,40,36,35,25,18,19,9,14,8,11,0.14369,0.23314,0.87425,293.75,14,42,14,34,77,54,30,17,0,0,1.0853,0.49423
13F-L1-5.bmp,54,83.498,159.69,32,77775,4,3,1,7,5,6,5,9,21,10,0.52349,0.22221,16,32,0.8125,0.9375,127.69,0,7,0,2,1,2,5,9,14,31,0.79728,0.24714,159.69,159.69,3,5,3,1,3,3,4,2,8,75,0.87048,0.17682,49,27,24,17,10,7,5,2,0,0,0.04677,0.054468,0.87238,285.27,7,25,11,30,72,40,25,11,0,0,1.123,0.54903
13F-L1-6.bmp,46,84.471,158.66,30,80097,2,1,6,9,8,6,8,12,13,6,0.46956,0.18238,21,30,0.86667,0.83333,128.48,0,7,0,1,0,5,1,6,11,40,0.79617,0.26643,158.66,158.66,2,4,0,3,2,2,2,6,8,79,0.88988,0.15307,46,39,34,23,13,7,6,3,3,1,0.066877,0.11653,0.87151,293.7,2,15,22,36,71,38,15,3,0,0,1.0392,0.33316
13F-L1-7.bmp,47,79.552,173.79,41,63748,0,3,2,4,7,6,7,13,12,7,0.5054,0.19816,30,41,0.14634,0.68293,126.99,0,2,0,1,3,2,5,5,14,29,0.83727,0.15978,173.79,173.79,2,0,5,6,2,1,6,8,8,70,0.88036,0.14772,25,27,20,23,16,6,7,7,1,1,0.084264,0.11828,0.86237,248.36,5,20,14,31,72,27,28,6,0,0,1.0866,0.4789
13F-L1-8.bmp,48,82.166,163.92,31,73943,0,0,7,2,8,5,8,16,15,6,0.49256,0.17951,23,31,0.35484,0.77419,127.93,0,3,0,0,1,1,3,6,8,45,0.8492,0.18788,163.92,163.92,0,2,1,3,4,4,3,9,6,76,0.90027,0.12038,53,42,42,18,11,13,4,3,1,1,0.059173,0.10118,0.87754,279.94,3,18,13,32,79,34,18,9,0,0,1.0818,0.4263
